2034	C 2 2 21	Nd (P3 O9)	NdP3O9	Crystal structures of neodymium metaphosphate (Nd P3 O9) and ultraphosphate (Nd P5 O14)	Hong, H.Y.-P.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p468-p474
2035	P 1 21/c 1	Nd (P5 O14)		Crystal structures of neodymium metaphosphate (Nd P3 O9) and ultraphosphate (Nd P5 O14)	Hong, H.Y.-P.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p468-p474
2040	P -1	Na2 B4 O7	K2B4O7	The crystal structure of sodium diborate Na2 O (B2 O3)2	Krogh-Moe, J.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p578-p582
2045	P 1 21/c 1	Na2 O (B2 O3)3		The crystal structure of alpha-sodium triborate, alpha-Na2 O (B2 O3)3	Krogh-Moe, J.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p747-p752
2046	R 3 c H	La4 Ge3 S12	La4Ge3S12	Structure cristalline de La4 Ge S12	Mazurier, A.;  Etienne, J.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p759-p762
2060	P b a m	K3 (Sb5 O14)	K3Sb5O14	The two-dimensional tunnel structures of K3 Sb5 O14 and K2 Sb4 O11	Hong, H.Y.-P.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p945-p952
2061	C 1 2/m 1	K2 (Sb4 O11)	K2Sb4O11	The two-dimensional tunnel structures of K3 Sb5 O14 and K2 Sb4 O11	Hong, H.Y.-P.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p945-p952
2081	P 21 21 21	Cs2 (B3 O5)2	CsB3O5	Refinement of the crystal structure of cesium triborate, Cs2 O (B2 O3)3	Krogh-Moe, J.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1178-p1180
2085	R -3 m H	Sb2 Te2 Se	Bi2Te3	Refinement of the Sb2 T E and Sb2 T E Se structures and their relationship to nonstoichiometric Sb2 Te3-y Sey compounds	Anderson, T.L.;  Krause, H.B.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1307-p1310
2096	P 1 21/a 1	H3 P O4 (H2 O)0.5	H3PO4(H2O).5	A refinement of the crystal structure of  H3 P O4 (H2 O)0.5	Dickens, B.;  Prince, E.;  Schroeder, L.W.;  Jordan, T.H.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1470-p1473
2118	C m c m	Al O O D	AlOOH(oS16)	The hydrogen bond in Boehmite (gamma Al O O D ): Neutron profile refinement of the structure	Achiwa, N.;  Yamamoto, N.;  Kawano, S.	Kyoto University, Research Reactor Institute: Annual Report (1977) 10,  p8-p14
2119	C m c m	Al O O D	AlOOH(oS16)	The hydrogen bond in Boehmite (gamma Al O O D ): Neutron profile refinement of the structure	Achiwa, N.;  Yamamoto, N.;  Kawano, S.	Kyoto University, Research Reactor Institute: Annual Report (1977) 10,  p8-p14
2122	I -4 2 d	U O F4	UF5	The structures of fluorides. VIII. The crystal structure of beta-uranium oxide tetrafluoride	Taylor, J.C.;  Wilson, P.W.	Acta Crystallographica B (24,1968-38,1982) (1974) 30,  p1701-p1705
